,3afterDHI,3afterDNI,3afterWS,3afterRH,3afterT,3afterTARGET,2afterDHI,2afterDNI,2afterWS,2afterRH,2afterT,2afterTARGET,1afterDHI,1afterDNI,1afterWS,1afterRH,1afterT,1afterTARGET,0afterDHI,0afterDNI,0afterWS,0afterRH,0afterT,0afterTARGET
332,0.0,0.0,1.1,68.06,-4.5,0.0,0.0,0.0,1.4,66.49,-2.8,0.0,0.0,0.0,1.4,63.92,1.0,0.0,0,0,0.9,74.16,3.9,0.0
333,0.0,0.0,1.1,68.57,-4.6,0.0,0.0,0.0,1.4,67.9,-3.1,0.0,0.0,0.0,1.4,63.92,1.0,0.0,0,0,0.8,75.74,3.6,0.0
334,0.0,0.0,1.1,68.52,-4.8,0.0,0.0,0.0,1.4,66.8,-3.4,0.0,0.0,0.0,1.4,65.4,0.9,0.0,0,0,0.7,76.46,3.3,0.0
335,0.0,0.0,1.1,68.52,-4.8,0.0,0.0,0.0,1.4,66.8,-3.4,0.0,0.0,0.0,1.4,65.32,0.9,0.0,0,0,0.7,78.0,3.0,0.0
288,0.0,0.0,1.4,66.01,18.1,0.0,0.0,0.0,1.6,65.79,15.0,0.0,0.0,0.0,0.8,74.77,16.8,0.0,0,0,2.7,58.49,14.8,0.0
289,0.0,0.0,1.5,67.68,17.7,0.0,0.0,0.0,1.8,66.64,14.8,0.0,0.0,0.0,1.1,75.25,16.7,0.0,0,0,3.0,58.8,14.7,0.0
290,0.0,0.0,1.5,67.72,17.2,0.0,0.0,0.0,2.1,65.62,14.6,0.0,0.0,0.0,1.4,77.31,16.6,0.0,0,0,3.4,53.9,14.6,0.0
291,0.0,0.0,1.4,69.01,16.9,0.0,0.0,0.0,2.3,66.48,14.4,0.0,0.0,0.0,1.4,78.29,16.4,0.0,0,0,3.6,54.59,14.4,0.0
292,0.0,0.0,1.3,67.74,16.5,0.0,0.0,0.0,2.5,67.61,14.1,0.0,0.0,0.0,1.4,79.1,16.2,0.0,0,0,3.7,49.13,14.2,0.0
293,0.0,0.0,1.3,69.48,16.1,0.0,0.0,0.0,2.5,68.94,13.8,0.0,0.0,0.0,1.4,79.6,16.1,0.0,0,0,3.8,49.77,14.0,0.0
294,0.0,0.0,1.2,67.78,15.7,0.0,0.0,0.0,2.5,69.88,13.5,0.0,0.0,0.0,1.5,76.74,16.0,0.0,0,0,3.9,44.45,13.9,0.0
295,0.0,0.0,1.2,69.53,15.3,0.0,0.0,0.0,2.5,71.25,13.2,0.0,0.0,0.0,1.8,76.74,16.0,0.0,0,0,3.9,44.74,13.8,0.0
296,0.0,0.0,1.3,66.19,14.9,0.0,0.0,0.0,2.5,69.81,12.9,0.0,0.0,0.0,2.2,72.47,16.0,0.0,0,0,3.8,39.76,13.7,0.0
297,0.0,0.0,1.5,65.77,15.0,0.0,0.0,0.0,2.5,69.81,12.9,0.0,0.0,0.0,2.4,71.93,16.1,0.0,0,0,3.7,39.51,13.8,0.0
298,0.0,0.0,1.7,61.0,15.0,0.0,0.0,0.0,2.6,66.04,12.9,0.0,0.0,0.0,2.7,67.23,16.2,0.0,0,0,3.7,36.48,13.8,0.0
299,14.0,135.0,2.1,56.86,16.1,1.6889629030000002,13.0,126.0,2.9,59.92,14.4,1.501328411,9.0,30.0,3.0,62.31,17.4,0.938299316,13,129,3.8,33.55,15.1,1.407484556
300,36.0,427.0,2.5,52.08,17.3,8.257043055,36.0,410.0,3.2,53.12,15.8,7.975684451,38.0,109.0,3.3,55.6,18.6,4.78526339,32,445,4.0,30.53,16.3,7.787978485
301,50.0,601.0,2.3,46.53,19.1,17.07672844,52.0,574.0,2.8,46.52,17.9,16.60780661,74.0,102.0,3.4,49.43,20.5,9.007366494,45,631,3.7,26.75,18.4,16.79537314
302,59.0,714.0,2.0,38.9,20.8,26.7405311,66.0,673.0,2.5,38.92,20.0,25.99014825,116.0,141.0,3.4,40.95,22.3,15.01198045,54,744,3.3,24.66,20.4,26.64682184
303,65.0,792.0,1.6,34.23,22.9,36.59146101,79.0,737.0,1.9,33.41,22.5,35.55955052,152.0,304.0,2.6,35.46,24.7,25.8011607,62,815,3.4,21.96,22.3,36.59170236
304,132.0,586.0,1.2,26.19,24.9,39.78061122,102.0,736.0,1.3,23.13,25.0,43.81491749,100.0,742.0,1.9,21.59,27.0,43.81395419,81,815,3.4,19.03,24.1,45.12887328
305,221.0,344.0,1.2,24.11,26.3,39.49853673,170.0,601.0,1.2,21.17,26.5,48.59904286,116.0,762.0,1.4,20.39,28.0,52.06954445,228,391,3.5,18.06,25.0,42.40758609
306,292.0,97.0,1.3,20.41,27.6,33.39971051,112.0,834.0,1.1,17.51,28.0,61.73290134,264.0,355.0,0.8,15.86,29.0,46.43989397,279,161,3.5,16.05,25.9,36.02732732
307,319.0,274.0,1.7,19.37,28.5,48.50415587,121.0,853.0,1.0,16.53,29.0,68.9562062,349.0,234.0,0.9,15.5,29.4,48.50367597,269,26,3.5,15.4,26.6,27.02028756
308,235.0,600.0,2.1,17.72,29.3,65.85999607,190.0,744.0,0.9,14.98,30.1,72.05132783,359.0,341.0,0.9,14.98,29.8,58.44807979,329,45,3.6,14.58,27.3,34.15037843
309,258.0,584.0,2.4,17.12,29.9,69.33079211,184.0,749.0,0.8,14.39,30.8,74.95907281,363.0,228.0,0.9,15.06,29.7,51.59948511,326,32,3.7,14.24,27.7,33.02439656
310,222.0,714.0,2.8,16.44,30.4,78.24298077,171.0,34.0,0.8,13.82,31.4,18.76309847,321.0,33.0,1.0,15.77,29.5,32.74229073,306,24,3.8,14.24,28.2,30.58492643
311,374.0,227.0,2.9,16.25,30.6,53.75674988,95.0,2.0,0.9,13.74,31.5,9.100092751,449.0,162.0,1.2,16.23,29.0,55.3526009,423,102,3.8,13.9,28.6,48.03501065
312,407.0,302.0,3.1,16.0,30.9,63.2319894,236.0,18.0,1.0,13.8,31.7,23.64142609,444.0,104.0,1.4,17.83,28.5,50.28670706,449,248,3.9,14.44,28.9,62.5766532
313,442.0,195.0,3.3,15.91,31.0,57.60296559,304.0,55.0,0.9,13.95,31.5,33.02301699,408.0,72.0,1.7,18.57,27.8,44.18884568,449,230,3.9,14.19,29.2,60.98154488
314,418.0,318.0,3.4,15.88,31.1,65.0143506,433.0,233.0,0.8,14.63,31.3,59.38527193,302.0,46.0,1.9,20.83,27.2,31.99256002,402,409,3.8,14.87,29.4,70.45698386
315,341.0,124.0,3.4,15.97,31.0,41.65426176,347.0,68.0,0.7,15.06,30.8,37.80789279,221.0,207.0,1.8,21.22,26.9,36.77749234,281,612,3.7,14.78,29.5,73.64669977
316,121.0,4.0,3.5,16.42,30.8,11.63319778,313.0,99.0,0.6,16.54,30.3,36.68230109,143.0,833.0,1.7,22.64,26.6,74.68107257,322,439,3.6,15.27,29.6,62.38853695
317,103.0,3.0,3.4,16.8,30.4,9.850734989,118.0,4.0,1.0,17.52,29.3,11.35193664,252.0,254.0,1.7,22.75,26.5,41.09339918,295,421,3.4,15.36,29.5,56.38428861
318,101.0,2.0,3.4,18.01,29.9,9.569338018,190.0,31.0,1.4,20.69,28.4,19.79572174,258.0,61.0,1.8,23.27,26.3,28.05240495,208,562,3.1,15.87,29.4,54.5079995
319,83.0,0.0,3.2,18.74,29.2,7.786874192000001,229.0,135.0,1.7,22.18,27.2,29.08414547,187.0,26.0,2.0,23.55,26.1,18.95183364,144,680,2.9,16.23,29.0,51.13079236
320,149.0,9.0,3.1,20.86,28.5,14.44804643,201.0,317.0,1.9,27.41,26.0,34.24468754,121.0,8.0,2.1,23.86,25.9,11.72764561,173,471,2.6,16.95,28.7,38.65313014
321,162.0,43.0,3.1,20.86,28.5,16.98114548,151.0,396.0,1.9,27.41,26.0,30.11656082,156.0,171.0,2.1,23.86,25.9,21.48504676,141,429,2.6,16.95,28.7,30.11566693
322,35.0,1.0,2.6,26.16,26.4,3.283722722,85.0,93.0,1.3,38.9,23.8,10.88350637,74.0,640.0,2.3,26.99,24.6,26.83323662,103,402,1.3,22.02,27.0,21.95388711
323,11.0,0.0,1.9,29.27,24.5,1.032048697,39.0,6.0,1.3,41.56,22.7,3.752978612,72.0,395.0,2.1,30.07,22.8,15.48101975,57,516,0.8,24.92,24.9,16.51270654
324,8.0,0.0,1.3,42.13,22.5,0.750597373,23.0,9.0,1.2,48.57,21.5,2.251816871,43.0,221.0,1.9,38.75,21.0,6.84931396,40,336,0.3,34.96,22.8,7.881246421
325,3.0,0.0,1.3,45.59,21.2,0.281478037,8.0,2.0,1.1,51.01,20.7,0.750612224,18.0,126.0,2.1,41.52,19.9,2.158029122,15,105,0.5,37.37,21.7,1.782684437
326,0.0,0.0,1.3,52.26,19.9,0.0,0.0,0.0,1.0,56.06,19.8,0.0,0.0,0.0,2.2,46.09,18.7,0.0,0,0,0.7,36.18,20.7,0.0
327,0.0,0.0,1.4,54.24,19.3,0.0,0.0,0.0,1.0,57.9,19.3,0.0,0.0,0.0,2.0,47.55,18.2,0.0,0,0,0.9,38.47,19.7,0.0
328,0.0,0.0,1.4,57.57,18.6,0.0,0.0,0.0,1.0,62.84,18.8,0.0,0.0,0.0,1.8,51.93,17.7,0.0,0,0,1.1,40.43,18.8,0.0
329,0.0,0.0,1.3,59.4,18.1,0.0,0.0,0.0,0.9,64.83,18.3,0.0,0.0,0.0,1.6,52.92,17.4,0.0,0,0,1.3,41.71,18.3,0.0
330,0.0,0.0,1.3,61.06,17.6,0.0,0.0,0.0,0.8,67.36,17.8,0.0,0.0,0.0,1.3,55.92,17.0,0.0,0,0,1.5,41.97,17.8,0.0
331,0.0,0.0,1.3,62.94,17.1,0.0,0.0,0.0,0.7,68.64,17.5,0.0,0.0,0.0,1.4,57.71,16.5,0.0,0,0,1.7,42.24,17.7,0.0
332,0.0,0.0,1.3,64.0,16.5,0.0,0.0,0.0,0.7,71.9,17.2,0.0,0.0,0.0,1.6,58.67,16.0,0.0,0,0,1.9,42.18,17.6,0.0
333,0.0,0.0,1.3,65.64,16.1,0.0,0.0,0.0,0.7,72.82,17.0,0.0,0.0,0.0,1.8,60.18,15.6,0.0,0,0,2.1,41.91,17.7,0.0
334,0.0,0.0,1.3,65.25,15.7,0.0,0.0,0.0,0.7,74.43,16.8,0.0,0.0,0.0,2.1,59.32,15.3,0.0,0,0,2.2,42.12,17.7,0.0
335,0.0,0.0,1.5,66.51,15.4,0.0,0.0,0.0,0.7,74.34,16.8,0.0,0.0,0.0,2.4,60.47,15.0,0.0,0,0,2.3,42.38,17.6,0.0
288,0.0,0.0,3.4,62.85,-0.9,0.0,0.0,0.0,1.7,76.79,-1.6,0.0,0.0,0.0,3.2,66.63,-0.3,0.0,0,0,2.4,53.74,-12.5,0.0
289,0.0,0.0,3.4,62.4,-0.8,0.0,0.0,0.0,1.7,76.79,-1.6,0.0,0.0,0.0,3.1,67.61,-0.5,0.0,0,0,2.7,55.06,-12.8,0.0
290,0.0,0.0,3.4,62.29,-0.8,0.0,0.0,0.0,1.8,75.12,-1.6,0.0,0.0,0.0,3.0,67.82,-0.6,0.0,0,0,2.9,51.86,-13.1,0.0
291,0.0,0.0,3.5,61.83,-0.7,0.0,0.0,0.0,1.8,75.12,-1.6,0.0,0.0,0.0,2.8,68.32,-0.7,0.0,0,0,2.9,53.57,-13.5,0.0
292,0.0,0.0,3.6,61.63,-0.6,0.0,0.0,0.0,1.8,74.27,-1.6,0.0,0.0,0.0,2.7,68.42,-0.8,0.0,0,0,2.9,49.77,-13.8,0.0
293,0.0,0.0,3.6,61.18,-0.5,0.0,0.0,0.0,1.8,74.27,-1.6,0.0,0.0,0.0,2.4,69.93,-1.1,0.0,0,0,2.8,50.59,-14.0,0.0
294,0.0,0.0,3.6,61.58,-0.4,0.0,0.0,0.0,1.8,73.82,-1.6,0.0,0.0,0.0,2.1,70.63,-1.4,0.0,0,0,2.7,47.48,-14.3,0.0
295,0.0,0.0,3.6,61.58,-0.4,0.0,0.0,0.0,1.9,73.82,-1.6,0.0,0.0,0.0,1.9,71.68,-1.6,0.0,0,0,2.7,47.87,-14.4,0.0
296,0.0,0.0,3.5,62.07,-0.3,0.0,0.0,0.0,2.0,73.03,-1.5,0.0,0.0,0.0,1.7,71.86,-1.9,0.0,0,0,2.7,45.15,-14.5,0.0
297,0.0,0.0,3.4,62.07,-0.3,0.0,0.0,0.0,2.2,73.57,-1.6,0.0,0.0,0.0,1.6,72.3,-2.0,0.0,0,0,2.8,44.84,-14.4,0.0
298,0.0,0.0,3.4,62.64,-0.3,0.0,0.0,0.0,2.4,73.17,-1.7,0.0,0.0,0.0,1.5,70.87,-2.1,0.0,0,0,3.0,43.4,-14.4,0.0
299,0.0,0.0,3.4,62.64,-0.3,0.0,0.0,0.0,2.5,74.25,-1.9,0.0,0.0,0.0,1.2,72.46,-2.4,0.0,0,0,3.0,43.4,-14.4,0.0
300,0.0,0.0,3.4,62.29,-0.2,0.0,0.0,0.0,2.5,72.66,-2.0,0.0,0.0,0.0,0.9,70.91,-2.6,0.0,0,0,3.0,42.76,-14.4,0.0
301,0.0,0.0,3.5,59.21,0.5,0.0,0.0,0.0,2.7,70.55,-1.6,0.0,0.0,0.0,1.0,71.44,-2.7,0.0,0,0,2.9,41.43,-14.0,0.0
302,3.0,36.0,3.6,57.7,1.1,0.187693486,4.0,44.0,2.9,66.61,-1.1,0.281547036,0.0,0.0,1.2,69.97,-2.7,0.0,1,0,2.9,41.55,-13.6,0.093861904
303,22.0,465.0,3.7,52.21,2.5,4.879955551,23.0,480.0,3.3,60.16,0.3,5.161616245,5.0,0.0,2.1,65.47,-1.8,0.46924867,11,0,3.0,37.7,-12.4,1.032467332
304,36.0,636.0,3.9,49.78,4.0,12.38737526,33.0,707.0,3.6,56.0,1.6,13.32616428,13.0,0.0,3.0,62.57,-1.0,1.220035815,17,0,3.1,39.27,-11.1,1.595608538
305,56.0,603.0,4.2,46.04,5.1,18.48699565,43.0,785.0,4.3,50.34,3.1,21.58427645,26.0,0.0,3.5,58.6,-0.1,2.440047497,24,0,3.2,35.43,-9.8,2.2525916390000003
306,69.0,660.0,4.6,42.34,6.3,25.71253808,74.0,681.0,4.9,43.62,4.6,27.02682235,19.0,0.0,4.0,55.64,0.8,1.7830939959999998,42,0,3.3,35.49,-8.5,3.941979056
307,78.0,752.0,4.7,39.27,7.4,34.06400905,73.0,807.0,5.7,40.97,5.5,35.84772229,24.0,0.0,3.6,53.67,1.3,2.252316881,61,0,3.5,32.59,-7.4,5.72518609
308,76.0,844.0,4.8,34.66,8.5,41.85224342,68.0,909.0,6.4,34.2,6.4,44.10540005,27.0,0.0,3.2,51.25,1.7,2.533845352,115,21,3.7,32.35,-6.3,11.63794252
309,89.0,815.0,4.6,32.84,9.3,45.51156857,67.0,966.0,6.7,33.27,6.8,50.76790751,28.0,0.0,2.7,51.25,1.7,2.627691477,217,86,3.9,30.67,-5.6,24.40194983
310,112.0,770.0,4.5,29.25,10.1,48.32629222,63.0,1020.0,6.9,29.85,7.2,56.39811141,37.0,0.0,2.3,49.43,1.7,3.472306594,209,44,4.0,30.21,-4.9,21.86773298
311,104.0,828.0,4.5,28.29,10.6,52.36101527,64.0,1031.0,6.9,29.45,7.4,59.40087529,38.0,0.0,2.3,51.6,1.1,3.566176234,227,83,4.3,29.95,-4.8,25.7156749
312,94.0,890.0,4.5,26.68,11.1,55.64500254,64.0,1037.0,6.9,28.84,7.6,60.99602538,38.0,0.0,2.4,53.72,0.6,3.56619583,267,260,4.6,30.09,-4.7,39.04273358
313,74.0,1014.0,4.7,26.47,11.2,60.24292136,63.0,1033.0,6.6,28.61,7.7,60.71443854,44.0,0.0,2.1,56.92,-0.2,4.129315686,239,403,4.9,30.09,-4.7,44.11078073
314,78.0,957.0,4.8,26.71,11.4,56.48934413,61.0,1026.0,6.4,28.82,7.8,58.93141498,78.0,2.0,1.7,60.75,-1.0,7.414063801,246,136,5.3,30.57,-4.7,30.22057744
315,77.0,913.0,4.8,27.25,11.1,51.9853818,58.0,1017.0,6.1,29.01,7.7,55.74092193,129.0,11.0,1.3,63.01,-1.5,12.66967232,217,97,5.5,30.8,-4.8,25.24641076
316,68.0,944.0,4.8,29.41,10.9,49.45190692,55.0,1003.0,5.8,29.66,7.7,51.33044494,126.0,5.0,0.9,61.65,-2.0,12.01279235,171,269,5.8,30.93,-4.9,28.62514403
317,62.0,923.0,4.3,31.02,10.1,43.72825665,53.0,981.0,5.3,30.48,7.3,45.60640935,86.0,3.0,1.5,63.97,-2.5,8.164989667,165,424,5.9,31.68,-5.2,33.41175367
318,54.0,865.0,3.9,36.76,9.3,35.84622514,49.0,949.0,4.8,33.02,7.0,38.66235104,82.0,3.0,2.0,60.23,-3.0,7.789630645,136,339,6.0,32.05,-5.6,25.24663271
319,57.0,775.0,3.0,41.52,7.5,27.96436237,44.0,901.0,3.8,36.36,5.6,30.78020939,61.0,12.0,2.4,64.98,-4.0,6.100380195,106,425,5.7,33.81,-6.3,22.80661316
320,78.0,378.0,2.1,50.86,5.6,15.5777889,40.0,829.0,2.9,43.18,4.2,22.24092034,73.0,30.0,2.8,64.24,-4.9,7.508234498999999,79,416,5.5,34.41,-7.0,16.98777258
321,52.0,280.0,2.1,50.86,5.6,8.821157569,32.0,709.0,2.9,43.18,4.2,13.32578349,44.0,7.0,2.8,64.24,-4.9,4.223381906,56,294,5.5,34.41,-7.0,9.760930101
322,23.0,174.0,1.8,61.9,2.1,3.190754195,22.0,444.0,2.4,51.13,1.0,4.880035999,20.0,2.0,3.1,68.71,-7.0,1.877101943,27,115,3.8,39.79,-8.9,3.378854043
323,1.0,7.0,1.9,64.61,1.5,0.09384633,4.0,44.0,2.5,52.31,0.7,0.281541467,1.0,0.0,3.0,72.61,-7.7,0.093855819,2,1,3.3,41.38,-9.4,0.187715145
324,0.0,0.0,1.9,67.37,0.9,0.0,0.0,0.0,2.6,53.64,0.4,0.0,0.0,0.0,2.9,68.34,-8.5,0.0,0,0,2.8,44.64,-9.8,0.0
325,0.0,0.0,2.0,68.84,0.6,0.0,0.0,0.0,2.8,53.64,0.4,0.0,0.0,0.0,2.6,71.62,-9.1,0.0,0,0,2.7,45.76,-10.1,0.0
326,0.0,0.0,2.0,71.37,0.3,0.0,0.0,0.0,3.0,54.96,0.4,0.0,0.0,0.0,2.2,65.78,-9.8,0.0,0,0,2.5,45.75,-10.3,0.0
327,0.0,0.0,2.0,72.41,0.1,0.0,0.0,0.0,3.3,54.57,0.5,0.0,0.0,0.0,1.9,68.43,-10.3,0.0,0,0,2.4,46.48,-10.5,0.0
328,0.0,0.0,2.0,74.63,-0.2,0.0,0.0,0.0,3.6,56.84,0.6,0.0,0.0,0.0,1.5,63.0,-10.9,0.0,0,0,2.3,45.37,-10.6,0.0
329,0.0,0.0,1.9,75.72,-0.4,0.0,0.0,0.0,3.6,56.77,0.6,0.0,0.0,0.0,1.3,65.05,-11.3,0.0,0,0,2.2,46.53,-10.9,0.0
330,0.0,0.0,1.8,76.33,-0.6,0.0,0.0,0.0,3.7,59.75,0.6,0.0,0.0,0.0,1.1,61.21,-11.7,0.0,0,0,2.1,46.62,-11.1,0.0
331,0.0,0.0,1.8,77.45,-0.8,0.0,0.0,0.0,3.8,60.18,0.5,0.0,0.0,0.0,0.9,62.2,-11.9,0.0,0,0,2.1,47.75,-11.4,0.0
332,0.0,0.0,1.7,77.3,-1.0,0.0,0.0,0.0,3.9,62.15,0.5,0.0,0.0,0.0,0.8,58.83,-12.0,0.0,0,0,2.0,47.6,-11.7,0.0
333,0.0,0.0,1.7,78.34,-1.2,0.0,0.0,0.0,3.9,62.6,0.4,0.0,0.0,0.0,1.2,59.3,-12.1,0.0,0,0,2.0,48.37,-11.9,0.0
334,0.0,0.0,1.7,77.2,-1.3,0.0,0.0,0.0,3.9,64.01,0.3,0.0,0.0,0.0,1.6,55.69,-12.1,0.0,0,0,2.0,48.02,-12.2,0.0
335,0.0,0.0,1.7,78.34,-1.5,0.0,0.0,0.0,3.6,65.33,0.0,0.0,0.0,0.0,2.0,56.67,-12.3,0.0,0,0,2.1,48.8,-12.4,0.0
288,0.0,0.0,2.1,70.59,-4.4,0.0,0.0,0.0,3.4,71.15,-0.7,0.0,0.0,0.0,6.0,53.4,-3.1,0.0,0,0,2.3,52.39,-6.4,0.0
289,0.0,0.0,2.1,69.02,-4.1,0.0,0.0,0.0,3.1,70.55,-0.6,0.0,0.0,0.0,6.0,53.8,-3.2,0.0,0,0,2.2,53.2,-6.6,0.0
290,0.0,0.0,2.1,72.08,-3.8,0.0,0.0,0.0,2.9,71.94,-0.6,0.0,0.0,0.0,6.0,53.42,-3.3,0.0,0,0,2.0,52.73,-6.7,0.0
291,0.0,0.0,2.1,71.54,-3.7,0.0,0.0,0.0,2.7,71.42,-0.5,0.0,0.0,0.0,5.9,53.82,-3.4,0.0,0,0,2.0,52.73,-6.7,0.0
292,0.0,0.0,2.0,73.95,-3.6,0.0,0.0,0.0,2.5,71.98,-0.4,0.0,0.0,0.0,5.9,53.35,-3.5,0.0,0,0,1.9,51.83,-6.7,0.0
293,0.0,0.0,2.0,73.86,-3.6,0.0,0.0,0.0,2.3,71.98,-0.4,0.0,0.0,0.0,5.9,53.75,-3.6,0.0,0,0,1.9,51.83,-6.7,0.0
294,0.0,0.0,2.0,75.25,-3.6,0.0,0.0,0.0,2.0,72.07,-0.3,0.0,0.0,0.0,5.9,52.68,-3.7,0.0,0,0,1.8,50.57,-6.6,0.0
295,0.0,0.0,2.0,75.25,-3.6,0.0,0.0,0.0,1.9,72.51,-0.4,0.0,0.0,0.0,5.8,53.08,-3.8,0.0,0,0,1.8,50.18,-6.5,0.0
296,0.0,0.0,2.1,76.3,-3.6,0.0,0.0,0.0,1.7,72.35,-0.4,0.0,0.0,0.0,5.7,53.04,-4.0,0.0,0,0,1.9,49.21,-6.5,0.0
297,0.0,0.0,2.1,75.64,-3.5,0.0,0.0,0.0,1.6,72.88,-0.5,0.0,0.0,0.0,5.5,53.04,-4.0,0.0,0,0,1.8,49.21,-6.5,0.0
298,0.0,0.0,2.0,76.73,-3.4,0.0,0.0,0.0,1.5,72.36,-0.7,0.0,0.0,0.0,5.3,53.03,-4.0,0.0,0,0,1.7,48.86,-6.6,0.0
299,0.0,0.0,2.1,76.16,-3.3,0.0,0.0,0.0,1.4,72.27,-0.7,0.0,0.0,0.0,4.7,53.03,-4.0,0.0,0,0,1.5,49.23,-6.7,0.0
300,0.0,0.0,2.1,77.0,-3.1,0.0,0.0,0.0,1.3,71.38,-0.7,0.0,0.0,0.0,4.2,53.71,-4.1,0.0,0,0,1.4,49.17,-6.9,0.0
301,0.0,0.0,2.1,76.43,-3.0,0.0,0.0,0.0,1.2,69.84,-0.4,0.0,0.0,0.0,3.7,54.12,-4.2,0.0,0,0,1.4,48.8,-6.8,0.0
302,4.0,42.0,2.0,77.71,-2.9,0.3754034739999999,4.0,30.0,1.2,69.99,-0.2,0.375392335,2.0,3.0,3.2,54.79,-4.3,0.187704625,4,56,1.4,48.43,-6.7,0.281564363
303,25.0,319.0,2.2,74.33,-2.3,4.692512483,26.0,253.0,1.4,66.45,0.5,4.223131282,27.0,147.0,3.4,52.78,-3.8,3.472516479,21,543,1.6,44.53,-5.6,5.4435118860000005
304,42.0,456.0,2.4,77.02,-1.8,10.69886967,45.0,419.0,1.6,71.75,1.2,10.32313038,33.0,36.0,3.5,52.88,-3.3,3.566348679,31,714,1.8,46.39,-4.4,12.85778093
305,61.0,544.0,2.5,72.1,-0.9,17.64357548,62.0,503.0,2.0,68.73,1.8,16.70459174,49.0,0.0,4.2,50.57,-2.7,4.598682448,40,823,1.9,41.47,-2.9,21.02259454
306,51.0,817.0,2.5,76.15,-0.1,27.77900227,80.0,563.0,2.3,74.11,2.3,23.17983982,76.0,1.0,4.9,49.75,-2.2,7.132611136,43,915,2.1,45.59,-1.4,28.99944032
307,55.0,809.0,2.4,70.85,0.9,32.3771975,59.0,815.0,2.7,70.52,3.0,32.65798461,90.0,0.0,5.5,49.08,-2.0,8.446494623,48,959,2.2,41.52,-0.1,35.94377658
308,74.0,768.0,2.2,75.75,1.8,36.22456412,64.0,862.0,3.0,73.37,3.8,38.56986685,107.0,0.0,6.2,47.47,-1.9,10.04193257,51,989,2.3,43.3,1.2,41.66790809
309,89.0,753.0,2.0,70.96,2.7,39.69647425,77.0,821.0,3.4,69.77,4.5,41.1033375,134.0,7.0,6.4,47.52,-1.9,12.85742768,53,1010,2.2,40.6,2.1,46.17209011
310,107.0,716.0,1.9,69.88,3.7,41.57291921,104.0,712.0,3.7,70.38,5.2,40.91533626,178.0,34.0,6.6,46.51,-1.8,18.20684839,53,1024,2.0,41.21,3.0,49.26851127
311,93.0,785.0,1.9,67.01,4.3,44.2941049,88.0,820.0,3.9,69.41,5.4,45.13815018,190.0,35.0,6.6,46.51,-1.8,19.42689493,55,1030,1.9,39.51,3.6,51.05122552
312,83.0,859.0,2.0,64.23,5.0,46.82751759,85.0,840.0,4.0,70.13,5.7,45.88873735,197.0,90.0,6.6,46.69,-1.8,22.52393615,55,1031,1.8,38.33,4.2,51.23857597
313,66.0,970.0,1.6,64.68,4.9,49.26748248,75.0,889.0,4.1,70.05,5.7,46.26410534,111.0,694.0,6.6,46.41,-1.7,40.91843905,61,956,1.7,37.27,4.6,47.57846852
314,64.0,957.0,1.2,67.2,4.9,46.45219776,65.0,905.0,4.2,72.12,5.6,44.19962995,97.0,726.0,6.5,46.86,-1.6,39.51065116,62,897,1.6,37.01,4.9,43.16769893
315,61.0,940.0,1.1,69.1,4.5,42.41714281,70.0,804.0,4.2,73.13,5.4,37.81845015,94.0,693.0,6.2,47.26,-1.7,35.56901009,58,873,1.4,37.27,4.8,39.03865759
316,56.0,914.0,1.1,71.1,4.2,36.97435702,90.0,611.0,4.1,75.57,5.1,29.56042451,105.0,563.0,6.0,48.17,-1.7,29.18723519,65,784,1.2,39.24,4.8,32.93886734
317,53.0,858.0,1.1,73.64,3.7,30.31163184,101.0,392.0,3.7,79.35,4.4,21.02090804,90.0,527.0,5.5,49.3,-2.0,23.83788482,52,833,0.8,41.79,3.9,29.09159509
318,47.0,796.0,1.1,76.07,3.2,23.08576597,68.0,0.0,3.3,81.81,3.7,6.381396176,61.0,581.0,5.0,50.49,-2.3,19.14545093,41,852,0.4,53.96,3.0,23.46119584
319,38.0,711.0,1.1,84.12,1.8,15.29690143,44.0,0.0,3.2,85.84,3.0,4.129170469,45.0,559.0,4.4,53.18,-3.0,13.32683797,33,769,0.3,62.23,1.0,15.57857646
320,27.0,545.0,1.1,81.03,0.3,7.507805447000001,25.0,13.0,3.0,86.08,2.3,2.439983139,30.0,393.0,3.8,53.42,-3.8,6.288070381,25,600,0.3,55.53,-0.9,7.601753265
321,11.0,147.0,1.1,81.03,0.3,1.220018385,5.0,0.0,3.0,86.08,2.3,0.469227527,9.0,91.0,3.8,53.42,-3.8,0.938517967,11,182,0.3,55.53,-0.9,1.220034475
322,0.0,0.0,1.5,82.11,-1.9,0.0,0.0,0.0,2.7,87.1,1.0,0.0,0.0,0.0,3.2,54.22,-5.1,0.0,0,0,0.9,55.94,-3.2,0.0
323,0.0,0.0,2.0,83.33,-2.1,0.0,0.0,0.0,2.7,90.95,0.4,0.0,0.0,0.0,3.0,55.46,-5.4,0.0,0,0,1.4,57.63,-3.6,0.0
324,0.0,0.0,2.4,79.29,-2.3,0.0,0.0,0.0,2.8,81.59,-0.3,0.0,0.0,0.0,2.9,54.55,-5.6,0.0,0,0,2.0,57.71,-3.9,0.0
325,0.0,0.0,2.9,79.88,-2.4,0.0,0.0,0.0,3.9,85.86,-1.0,0.0,0.0,0.0,2.7,54.96,-5.7,0.0,0,0,2.4,58.15,-4.0,0.0
