,Day,Hour,Minute,DHI,DNI,WS,RH,T,TARGET,SEASON
32659,680,9,30,56,903,2.0,27.53,13,40.161153000000006,2.0
32660,680,10,0,59,930,1.4,24.36,15,45.69638215,2.0
32661,680,10,30,61,948,1.0,22.82,16,49.91829177,2.0
32662,680,11,0,61,962,0.6,21.34,17,52.82648374,2.0
32663,680,11,30,62,967,0.4,21.32,17,54.2339389,2.0
32664,680,12,0,62,967,0.3,19.96,18,54.23334277,2.0
32665,680,12,30,61,961,0.4,19.95,18,52.73207377,2.0
32666,680,13,0,61,948,0.6,19.97,18,49.82336507,2.0
32667,680,13,30,59,929,0.7,19.96,18,45.50721668,2.0
32668,680,14,0,56,900,0.8,20.2,18,40.06511654,2.0
32669,680,14,30,52,861,0.8,21.53,17,33.40360251,2.0
32670,680,15,0,48,798,0.9,23.29,16,25.89745964,2.0
32671,680,15,30,41,710,0.7,26.5,14,17.73451983,2.0
32672,680,16,0,30,562,0.5,37.1,12,9.571221102,2.0
32673,680,16,30,14,296,0.2,42.41,10,2.345939094,2.0
32674,680,17,0,0,0,0.0,43.29,9,0.0,2.0
32675,680,17,30,0,0,0.4,46.37,8,0.0,2.0
32676,680,18,0,0,0,0.8,46.39,7,0.0,2.0
32677,680,18,30,0,0,1.1,49.72,6,0.0,2.0
32678,680,19,0,0,0,1.4,52.68,6,0.0,2.0
32679,680,19,30,0,0,1.5,52.68,6,0.0,2.0
32680,680,20,0,0,0,1.7,51.23,6,0.0,2.0
32681,680,20,30,0,0,1.8,51.22,5,0.0,2.0
32682,680,21,0,0,0,2.0,50.09,5,0.0,2.0
32683,680,21,30,0,0,2.1,53.74,5,0.0,2.0
32684,680,22,0,0,0,2.2,52.98,5,0.0,2.0
32685,680,22,30,0,0,2.2,52.98,5,0.0,2.0
32686,680,23,0,0,0,2.3,52.73,5,0.0,2.0
32687,680,23,30,0,0,2.3,52.72,5,0.0,2.0
32688,681,0,0,0,0,2.4,52.85,5,0.0,2.0
32689,681,0,30,0,0,2.5,52.84,4,0.0,2.0
32690,681,1,0,0,0,2.7,53.35,4,0.0,2.0
32691,681,1,30,0,0,2.7,57.28,4,0.0,2.0
32692,681,2,0,0,0,2.8,58.07,4,0.0,2.0
32693,681,2,30,0,0,2.7,58.07,4,0.0,2.0
32694,681,3,0,0,0,2.7,58.65,4,0.0,2.0
32695,681,3,30,0,0,2.6,58.65,4,0.0,2.0
32696,681,4,0,0,0,2.5,58.74,4,0.0,2.0
32697,681,4,30,0,0,2.4,58.74,4,0.0,2.0
32698,681,5,0,0,0,2.4,58.46,4,0.0,2.0
32699,681,5,30,0,0,2.3,58.47,4,0.0,2.0
32700,681,6,0,0,0,2.2,58.25,4,0.0,2.0
32701,681,6,30,0,0,2.1,58.26,4,0.0,2.0
32702,681,7,0,14,0,2.0,55.16,5,1.313798089,2.0
32703,681,7,30,46,101,2.5,47.95,7,5.536598815,2.0
32704,681,8,0,83,128,3.0,42.89,9,10.32224546,2.0
32705,681,8,30,120,147,3.0,40.07,10,15.20168533,2.0
32706,681,9,0,152,162,3.1,35.23,11,19.51799873,2.0
32707,681,9,30,125,0,3.1,32.97,12,11.72943763,2.0
32708,681,10,0,210,128,3.1,31.25,13,25.24147233,2.0
32709,681,10,30,232,191,3.0,31.25,13,30.590037100000004,2.0
32710,681,11,0,87,878,3.0,29.39,14,50.76389009,2.0
32711,681,11,30,220,407,2.9,29.37,14,40.91137908,2.0
32712,681,12,0,226,395,2.9,29.49,15,40.9109294,2.0
32713,681,12,30,176,548,2.7,29.49,15,43.16290716,2.0
32714,681,13,0,157,564,2.5,29.53,15,40.81709699,2.0
32715,681,13,30,166,477,2.2,29.53,14,35.93820685,2.0
32716,681,14,0,123,560,2.0,29.25,14,32.93553683,2.0
32717,681,14,30,73,763,1.8,31.23,14,31.90336901,2.0
32718,681,15,0,66,688,1.6,30.81,14,24.49052738,2.0
32719,681,15,30,55,586,1.2,35.18,12,16.51504818,2.0
32720,681,16,0,38,441,0.9,40.81,11,8.726797511000001,2.0
32721,681,16,30,16,169,0.9,43.68,9,2.064449093,2.0
32722,681,17,0,0,0,0.9,45.69,8,0.0,2.0
32723,681,17,30,0,0,0.7,48.95,7,0.0,2.0
32724,681,18,0,0,0,0.6,53.15,7,0.0,2.0
32725,681,18,30,0,0,0.4,57.0,6,0.0,2.0
32726,681,19,0,0,0,0.2,56.41,6,0.0,2.0
32727,681,19,30,0,0,0.4,60.53,5,0.0,2.0
32728,681,20,0,0,0,0.6,59.21,5,0.0,2.0
32729,681,20,30,0,0,0.8,59.22,4,0.0,2.0
32730,681,21,0,0,0,1.0,57.89,4,0.0,2.0
32731,681,21,30,0,0,1.1,62.14,4,0.0,2.0
32732,681,22,0,0,0,1.2,60.97,4,0.0,2.0
32733,681,22,30,0,0,1.2,65.49,3,0.0,2.0
32734,681,23,0,0,0,1.4,64.44,3,0.0,2.0
32735,681,23,30,0,0,1.4,64.43,3,0.0,2.0
32736,682,0,0,0,0,1.5,63.24,3,0.0,2.0
32737,682,0,30,0,0,1.5,63.22,2,0.0,2.0
32738,682,1,0,0,0,1.6,62.07,2,0.0,2.0
32739,682,1,30,0,0,1.7,66.69,2,0.0,2.0
32740,682,2,0,0,0,1.8,65.68,2,0.0,2.0
32741,682,2,30,0,0,1.8,65.66,2,0.0,2.0
32742,682,3,0,0,0,1.9,64.82,2,0.0,2.0
32743,682,3,30,0,0,1.9,64.82,2,0.0,2.0
32744,682,4,0,0,0,2.0,59.76,2,0.0,2.0
32745,682,4,30,0,0,2.0,59.76,2,0.0,2.0
32746,682,5,0,0,0,2.0,59.55,3,0.0,2.0
32747,682,5,30,0,0,2.0,59.55,3,0.0,2.0
32748,682,6,0,0,0,2.0,59.42,3,0.0,2.0
32749,682,6,30,0,0,2.0,59.44,3,0.0,2.0
32750,682,7,0,13,268,2.0,56.25,4,2.064562544,2.0
32751,682,7,30,29,548,2.6,48.84,6,8.914960479,2.0
32752,682,8,0,39,697,3.3,40.76,9,16.89094712,2.0
32753,682,8,30,46,786,3.9,38.08,10,24.86695439,2.0
32754,682,9,0,49,849,4.5,33.72,12,32.18557684,2.0
32755,682,9,30,53,889,4.7,31.55,13,38.65980149,2.0
32756,682,10,0,55,920,4.9,30.48,14,44.10171598,2.0
32757,682,10,30,56,939,4.8,30.47,15,48.32368954,2.0
32758,682,11,0,55,957,4.7,30.02,16,51.23193102,2.0
32759,682,11,30,55,963,4.6,30.01,16,52.73323303,2.0
32760,682,12,0,56,963,4.5,28.24,17,52.7326534,2.0
32761,682,12,30,148,633,4.3,28.24,17,44.38175277,2.0
32762,682,13,0,110,731,4.2,27.88,17,43.91260105,2.0
32763,682,13,30,93,740,3.9,27.88,17,40.06555694,2.0
32764,682,14,0,76,756,3.7,27.58,17,35.84319146,2.0
32765,682,14,30,63,736,3.3,29.41,16,29.93220878,2.0
32766,682,15,0,55,687,2.9,30.1,16,23.08251837,2.0
32767,682,15,30,43,616,2.1,34.3,14,15.76401763,2.0
32768,682,16,0,32,473,1.3,39.3,13,8.351267797,2.0
32769,682,16,30,21,0,1.3,44.92,11,1.97056718,2.0
32770,682,17,0,0,0,1.4,44.8,10,0.0,2.0
32771,682,17,30,0,0,1.5,47.97,9,0.0,2.0
32772,682,18,0,0,0,1.6,47.15,8,0.0,2.0
32773,682,18,30,0,0,1.9,50.5,8,0.0,2.0
32774,682,19,0,0,0,2.2,49.66,8,0.0,2.0
32775,682,19,30,0,0,2.5,49.66,7,0.0,2.0
32776,682,20,0,0,0,2.9,48.98,7,0.0,2.0
32777,682,20,30,0,0,3.1,48.98,7,0.0,2.0
32778,682,21,0,0,0,3.4,48.65,8,0.0,2.0
32779,682,21,30,0,0,3.4,48.65,8,0.0,2.0
32780,682,22,0,0,0,3.5,48.37,8,0.0,2.0
32781,682,22,30,0,0,3.5,48.37,8,0.0,2.0
32782,682,23,0,0,0,3.5,47.85,8,0.0,2.0
32783,682,23,30,0,0,3.6,47.85,7,0.0,2.0
32784,683,0,0,0,0,3.7,47.17,7,0.0,2.0
32785,683,0,30,0,0,3.7,47.17,7,0.0,2.0
32786,683,1,0,0,0,3.8,46.71,7,0.0,2.0
32787,683,1,30,0,0,3.7,50.06,7,0.0,2.0
32788,683,2,0,0,0,3.7,49.72,7,0.0,2.0
32789,683,2,30,0,0,3.7,49.72,7,0.0,2.0
32790,683,3,0,0,0,3.7,49.24,7,0.0,2.0
32791,683,3,30,0,0,3.6,49.24,7,0.0,2.0
32792,683,4,0,0,0,3.5,48.37,7,0.0,2.0
32793,683,4,30,0,0,3.4,48.37,6,0.0,2.0
32794,683,5,0,0,0,3.4,46.76,6,0.0,2.0
32795,683,5,30,0,0,3.3,50.15,6,0.0,2.0
32796,683,6,0,0,0,3.2,47.78,6,0.0,2.0
32797,683,6,30,0,0,3.2,47.78,6,0.0,2.0
32798,683,7,0,21,0,3.2,42.64,7,1.970653815,2.0
32799,683,7,30,26,611,3.5,37.15,9,9.196182322,2.0
32800,683,8,0,35,756,3.9,32.13,11,17.45359502,2.0
32801,683,8,30,41,842,3.7,28.11,12,25.61709177,2.0
32802,683,9,0,46,897,3.6,22.53,14,33.1232037,2.0
32803,683,9,30,49,935,3.1,21.11,16,39.78450321,2.0
32804,683,10,0,52,960,2.7,15.87,18,45.22572875,2.0
32805,683,10,30,53,978,2.4,14.9,19,49.54133257,2.0
32806,683,11,0,53,991,2.2,12.9,20,52.3556055,2.0
32807,683,11,30,54,996,2.3,12.89,20,53.8568415,2.0
32808,683,12,0,54,996,2.4,11.78,20,53.8568415,2.0
32809,683,12,30,53,990,2.5,11.78,20,52.3556055,2.0
32810,683,13,0,52,980,2.7,11.74,21,49.54024343,2.0
32811,683,13,30,50,962,2.5,12.49,20,45.31856175,2.0
32812,683,14,0,48,937,2.4,12.73,20,39.782754,2.0
32813,683,14,30,44,900,1.8,13.56,19,33.21521161,2.0
32814,683,15,0,40,845,1.2,18.02,19,25.7089491,2.0
32815,683,15,30,34,760,0.7,20.47,16,17.54646722,2.0
32816,683,16,0,26,615,0.2,26.21,14,9.289510387,2.0
32817,683,16,30,12,334,0.6,29.88,12,2.064381022,2.0
32818,683,17,0,0,0,1.0,29.32,11,0.0,2.0
32819,683,17,30,0,0,1.2,31.37,10,0.0,2.0
32820,683,18,0,0,0,1.5,33.38,9,0.0,2.0
32821,683,18,30,0,0,1.7,35.74,8,0.0,2.0
32822,683,19,0,0,0,2.0,34.06,8,0.0,2.0
32823,683,19,30,0,0,2.3,34.05,8,0.0,2.0
32824,683,20,0,0,0,2.6,32.75,8,0.0,2.0
32825,683,20,30,0,0,2.7,32.74,8,0.0,2.0
32826,683,21,0,0,0,2.9,31.98,8,0.0,2.0
32827,683,21,30,0,0,3.0,31.97,8,0.0,2.0
32828,683,22,0,0,0,3.2,31.27,8,0.0,2.0
32829,683,22,30,0,0,3.3,31.26,8,0.0,2.0
32830,683,23,0,0,0,3.5,28.85,8,0.0,2.0
32831,683,23,30,0,0,3.6,28.83,8,0.0,2.0
32832,684,0,0,0,0,3.7,28.8,9,0.0,2.0
32833,684,0,30,0,0,3.7,28.79,9,0.0,2.0
32834,684,1,0,0,0,3.8,29.04,9,0.0,2.0
32835,684,1,30,0,0,3.6,29.03,8,0.0,2.0
32836,684,2,0,0,0,3.5,30.29,8,0.0,2.0
32837,684,2,30,0,0,3.3,32.43,8,0.0,2.0
32838,684,3,0,0,0,3.2,34.12,8,0.0,2.0
32839,684,3,30,0,0,3.1,34.11,8,0.0,2.0
32840,684,4,0,0,0,3.0,35.28,8,0.0,2.0
32841,684,4,30,0,0,2.9,35.28,8,0.0,2.0
32842,684,5,0,0,0,2.9,35.63,8,0.0,2.0
32843,684,5,30,0,0,2.8,38.17,7,0.0,2.0
32844,684,6,0,0,0,2.7,38.42,7,0.0,2.0
32845,684,6,30,0,0,2.7,38.41,7,0.0,2.0
32846,684,7,0,18,0,2.7,36.71,8,1.689113277,2.0
32847,684,7,30,27,569,3.2,32.0,10,8.539218301,2.0
32848,684,8,0,37,713,3.8,27.07,13,16.60870112,2.0
32849,684,8,30,44,803,4.1,23.72,14,24.58436082,2.0
32850,684,9,0,102,527,4.6,21.19,16,26.27278514,2.0
32851,684,9,30,73,763,5.3,19.86,17,35.28020939,2.0
32852,684,10,0,61,886,6.1,19.53,19,42.69186803,2.0
32853,684,10,30,58,942,6.5,19.51,19,47.94625178,2.0
32854,684,11,0,56,960,6.9,19.15,20,50.8543695,2.0
32855,684,11,30,57,966,7.1,19.14,20,52.3556055,2.0
32856,684,12,0,56,969,7.4,18.82,20,52.44943275,2.0
32857,684,12,30,56,965,7.3,18.81,20,51.042024,2.0
32858,684,13,0,131,650,7.3,17.48,20,41.659299,2.0
32859,684,13,30,111,664,7.0,18.61,19,38.18811052,2.0
32860,684,14,0,141,462,6.8,17.05,19,30.49419145,2.0
32861,684,14,30,113,467,6.3,18.17,18,25.52157307,2.0
32862,684,15,0,43,830,5.8,18.16,17,25.24036257,2.0
32863,684,15,30,36,744,4.8,20.67,15,17.26516287,2.0
32864,684,16,0,27,593,3.9,21.46,14,9.008010072,2.0
32865,684,16,30,12,300,3.4,24.51,12,1.970545521,2.0
32866,684,17,0,0,0,3.0,26.15,10,0.0,2.0
32867,684,17,30,0,0,3.0,27.98,9,0.0,2.0
32868,684,18,0,0,0,3.1,29.83,9,0.0,2.0
32869,684,18,30,0,0,3.0,31.95,8,0.0,2.0
32870,684,19,0,0,0,3.0,32.52,8,0.0,2.0
32871,684,19,30,0,0,2.9,34.85,7,0.0,2.0
32872,684,20,0,0,0,2.9,35.26,7,0.0,2.0
32873,684,20,30,0,0,2.6,35.26,6,0.0,2.0
32874,684,21,0,0,0,2.4,36.0,6,0.0,2.0
32875,684,21,30,0,0,1.9,38.61,6,0.0,2.0
32876,684,22,0,0,0,1.5,40.72,6,0.0,2.0
32877,684,22,30,0,0,1.2,43.7,5,0.0,2.0
32878,684,23,0,0,0,0.9,49.06,5,0.0,2.0
32879,684,23,30,0,0,1.1,52.67,4,0.0,2.0
32880,685,0,0,0,0,1.3,60.58,4,0.0,2.0
32881,685,0,30,0,0,1.6,65.08,3,0.0,2.0
32882,685,1,0,0,0,2.0,74.24,3,0.0,2.0
32883,685,1,30,0,0,2.1,79.8,2,0.0,2.0
32884,685,2,0,0,0,2.2,86.7,2,0.0,2.0
32885,685,2,30,0,0,2.3,86.68,2,0.0,2.0
32886,685,3,0,0,0,2.4,87.7,2,0.0,2.0
32887,685,3,30,0,0,2.2,87.67,2,0.0,2.0
32888,685,4,0,0,0,2.1,86.11,2,0.0,2.0
32889,685,4,30,0,0,1.9,86.09,1,0.0,2.0
32890,685,5,0,0,0,1.8,83.74,1,0.0,2.0
32891,685,5,30,0,0,1.7,83.72,0,0.0,2.0
32892,685,6,0,0,0,1.6,81.06,0,0.0,2.0
32893,685,6,30,0,0,1.5,81.03,0,0.0,2.0
32894,685,7,0,1,0,1.5,78.92,1,0.093846846,2.0
32895,685,7,30,6,0,1.8,78.88,2,0.563074889,2.0
32896,685,8,0,13,0,2.2,71.16,3,1.219982184,2.0
32897,685,8,30,19,0,2.4,66.22,3,1.783050884,2.0
32898,685,9,0,25,0,2.6,59.31,4,2.3460938,2.0
32899,685,9,30,132,5,2.9,59.28,5,12.57492456,2.0
32900,685,10,0,178,34,3.2,53.44,6,18.11144603,2.0
32901,685,10,30,48,0,3.4,53.42,6,4.504401084,2.0
32902,685,11,0,22,0,3.6,52.77,6,2.064517164,2.0
32903,685,11,30,44,0,3.3,56.62,5,4.129079708,2.0
32904,685,12,0,52,0,3.1,58.09,5,4.879821473,2.0
32905,685,12,30,177,14,2.2,62.39,4,17.26725037,2.0
32906,685,13,0,168,10,1.3,61.3,4,16.2349691,2.0
32907,685,13,30,33,0,1.8,65.89,3,3.0968778510000003,2.0
32908,685,14,0,19,0,2.3,63.64,3,1.783050884,2.0
32909,685,14,30,15,0,3.3,68.47,2,1.407687221,2.0
32910,685,15,0,11,0,4.3,66.7,2,1.032303962,2.0
32911,685,15,30,7,0,4.6,66.76,1,0.656927923,2.0
32912,685,16,0,3,0,5.0,71.54,0,0.281543633,2.0
32913,685,16,30,0,0,5.2,71.62,0,0.0,2.0
32914,685,17,0,0,0,5.4,75.99,-1,0.0,2.0
32915,685,17,30,0,0,5.5,76.08,-1,0.0,2.0
32916,685,18,0,0,0,5.7,76.55,-2,0.0,2.0
32917,685,18,30,0,0,5.7,76.63,-2,0.0,2.0
32918,685,19,0,0,0,5.8,75.95,-3,0.0,2.0
32919,685,19,30,0,0,5.5,76.0,-3,0.0,2.0
32920,685,20,0,0,0,5.3,76.41,-3,0.0,2.0
32921,685,20,30,0,0,4.7,76.45,-3,0.0,2.0
32922,685,21,0,0,0,4.2,78.42,-4,0.0,2.0
32923,685,21,30,0,0,3.7,78.45,-4,0.0,2.0
32924,685,22,0,0,0,3.3,74.99,-4,0.0,2.0
32925,685,22,30,0,0,3.0,75.01,-4,0.0,2.0
32926,685,23,0,0,0,2.7,71.29,-5,0.0,2.0
32927,685,23,30,0,0,2.4,71.31,-5,0.0,2.0
32928,686,0,0,0,0,2.2,72.59,-5,0.0,2.0
32929,686,0,30,0,0,1.9,72.61,-5,0.0,2.0
32930,686,1,0,0,0,1.6,68.86,-5,0.0,2.0
32931,686,1,30,0,0,1.3,68.89,-5,0.0,2.0
32932,686,2,0,0,0,1.0,66.38,-6,0.0,2.0
32933,686,2,30,0,0,0.8,66.4,-6,0.0,2.0
32934,686,3,0,0,0,0.6,64.46,-6,0.0,2.0
32935,686,3,30,0,0,0.6,64.48,-6,0.0,2.0
32936,686,4,0,0,0,0.7,67.1,-6,0.0,2.0
32937,686,4,30,0,0,0.7,67.13,-6,0.0,2.0
32938,686,5,0,0,0,0.8,65.24,-6,0.0,2.0
32939,686,5,30,0,0,0.7,65.27,-6,0.0,2.0
32940,686,6,0,0,0,0.7,63.9,-6,0.0,2.0
32941,686,6,30,0,0,0.7,59.17,-6,0.0,2.0
32942,686,7,0,15,0,0.8,58.88,-6,1.407810986,2.0
32943,686,7,30,30,567,1.3,54.56,-4,8.44668027,2.0
32944,686,8,0,43,740,1.8,51.8,-3,17.08087684,2.0
32945,686,8,30,53,836,2.1,44.59,-1,25.62075212,2.0
32946,686,9,0,59,903,2.5,40.98,0,33.59754015,2.0
32947,686,9,30,65,943,2.7,38.09,0,40.54228308,2.0
32948,686,10,0,69,974,3.0,35.13,0,46.45469936,2.0
32949,686,10,30,177,468,3.1,35.13,1,37.444891600000005,2.0
32950,686,11,0,73,1007,3.3,35.15,2,53.96134348,2.0
32951,686,11,30,194,473,3.3,35.14,2,40.91677523,2.0
32952,686,12,0,74,1012,3.3,32.59,2,55.55672233,2.0
32953,686,12,30,73,1007,3.1,32.58,2,54.0551893,2.0
32954,686,13,0,71,995,3.0,32.2,3,51.05156216,2.0
32955,686,13,30,68,977,2.8,32.2,3,46.73470212,2.0
32956,686,14,0,64,949,2.6,31.72,3,41.01017033,2.0
32957,686,14,30,59,910,2.3,31.73,2,34.06603075,2.0
32958,686,15,0,51,852,2.0,31.13,2,26.27682813,2.0
32959,686,15,30,42,762,1.5,33.46,1,17.73705392,2.0
32960,686,16,0,30,610,1.1,35.19,0,9.103244118,2.0
32961,686,16,30,12,296,1.0,40.79,-1,1.783129269,2.0
32962,686,17,0,0,0,1.0,43.85,-3,0.0,2.0
32963,686,17,30,0,0,1.0,43.87,-4,0.0,2.0
32964,686,18,0,0,0,1.0,47.05,-5,0.0,2.0
32965,686,18,30,0,0,1.1,47.06,-5,0.0,2.0
32966,686,19,0,0,0,1.3,49.95,-5,0.0,2.0
32967,686,19,30,0,0,1.5,49.94,-5,0.0,2.0
32968,686,20,0,0,0,1.7,48.95,-6,0.0,2.0
32969,686,20,30,0,0,1.9,48.94,-6,0.0,2.0
32970,686,21,0,0,0,2.1,48.03,-6,0.0,2.0
32971,686,21,30,0,0,2.2,48.01,-5,0.0,2.0
32972,686,22,0,0,0,2.3,47.19,-5,0.0,2.0
32973,686,22,30,0,0,2.4,47.17,-5,0.0,2.0
32974,686,23,0,0,0,2.5,46.3,-5,0.0,2.0
32975,686,23,30,0,0,2.7,42.87,-4,0.0,2.0
32976,687,0,0,0,0,3.0,42.56,-4,0.0,2.0
32977,687,0,30,0,0,3.1,39.44,-4,0.0,2.0
32978,687,1,0,0,0,3.3,39.33,-4,0.0,2.0
32979,687,1,30,0,0,3.1,39.33,-3,0.0,2.0
32980,687,2,0,0,0,3.0,39.26,-3,0.0,2.0
32981,687,2,30,0,0,2.8,39.26,-3,0.0,2.0
32982,687,3,0,0,0,2.6,40.2,-3,0.0,2.0
32983,687,3,30,0,0,2.4,37.28,-3,0.0,2.0
32984,687,4,0,0,0,2.2,38.13,-3,0.0,2.0
32985,687,4,30,0,0,2.0,38.13,-2,0.0,2.0
32986,687,5,0,0,0,1.9,38.78,-2,0.0,2.0
32987,687,5,30,0,0,1.8,38.78,-2,0.0,2.0
32988,687,6,0,0,0,1.8,39.26,-2,0.0,2.0
32989,687,6,30,0,0,1.8,36.44,-1,0.0,2.0
32990,687,7,0,0,0,1.8,35.58,-1,0.0,2.0
32991,687,7,30,28,541,2.0,33.06,0,7.789373832999999,2.0
32992,687,8,0,41,708,2.3,37.2,2,16.04763432,2.0
32993,687,8,30,50,804,2.0,34.6,3,24.30579889,2.0
32994,687,9,0,57,865,1.8,32.42,5,32.00036773,2.0
32995,687,9,30,104,604,1.7,30.21,6,31.62464928,2.0
32996,687,10,0,67,934,1.6,30.04,8,44.29230371,2.0
32997,687,10,30,71,952,1.5,28.03,9,48.60839227,2.0
32998,687,11,0,70,970,1.5,26.53,10,51.61066006,2.0
32999,687,11,30,71,976,1.3,24.8,11,53.11147732,2.0
33000,687,12,0,103,783,1.1,25.29,12,47.011586,2.0
33001,687,12,30,68,974,0.8,25.29,12,51.79719655,2.0
33002,687,13,0,66,965,0.5,25.49,13,48.88775867,2.0
33003,687,13,30,63,947,0.4,25.49,13,44.66520754,2.0
33004,687,14,0,57,925,0.3,27.14,13,39.12897383,2.0
33005,687,14,30,52,887,0.6,28.99,12,32.46708335,2.0
33006,687,15,0,46,829,0.9,38.02,11,24.96051761,2.0
33007,687,15,30,37,741,0.6,46.56,9,16.79710853,2.0
33008,687,16,0,27,589,0.4,49.68,7,8.539499867,2.0
33009,687,16,30,11,292,0.4,57.16,5,1.595326251,2.0
33010,687,17,0,0,0,0.5,55.14,4,0.0,2.0
33011,687,17,30,0,0,0.9,59.23,3,0.0,2.0
33012,687,18,0,0,0,1.3,59.32,3,0.0,2.0
33013,687,18,30,0,0,1.5,63.75,2,0.0,2.0
33014,687,19,0,0,0,1.8,64.02,2,0.0,2.0
33015,687,19,30,0,0,1.9,64.02,2,0.0,2.0
33016,687,20,0,0,0,2.1,63.56,2,0.0,2.0
33017,687,20,30,0,0,2.2,63.55,2,0.0,2.0
33018,687,21,0,0,0,2.3,58.22,2,0.0,2.0
33019,687,21,30,0,0,2.4,58.21,2,0.0,2.0
33020,687,22,0,0,0,2.5,57.69,3,0.0,2.0
33021,687,22,30,0,0,2.5,57.68,3,0.0,2.0
33022,687,23,0,0,0,2.5,53.59,4,0.0,2.0
33023,687,23,30,0,0,2.5,53.57,4,0.0,2.0
33024,688,0,0,0,0,2.6,53.34,4,0.0,2.0
33025,688,0,30,0,0,2.6,53.33,3,0.0,2.0
33026,688,1,0,0,0,2.6,52.47,3,0.0,2.0
33027,688,1,30,0,0,2.5,56.35,3,0.0,2.0
33028,688,2,0,0,0,2.5,55.37,3,0.0,2.0
33029,688,2,30,0,0,2.4,55.37,3,0.0,2.0
33030,688,3,0,0,0,2.3,54.37,3,0.0,2.0
33031,688,3,30,0,0,2.1,54.38,3,0.0,2.0
33032,688,4,0,0,0,2.0,52.94,3,0.0,2.0
33033,688,4,30,0,0,1.8,52.95,3,0.0,2.0
33034,688,5,0,0,0,1.7,51.61,3,0.0,2.0
33035,688,5,30,0,0,1.5,51.63,3,0.0,2.0
33036,688,6,0,0,0,1.3,47.66,4,0.0,2.0
33037,688,6,30,0,0,1.2,47.68,4,0.0,2.0
33038,688,7,0,0,0,1.2,45.34,5,0.0,2.0
33039,688,7,30,25,530,1.1,42.27,6,7.225810072000001,2.0
33040,688,8,0,35,693,1.0,47.72,7,15.10834592,2.0
33041,688,8,30,42,790,1.3,44.53,8,22.99070849,2.0
33042,688,9,0,47,852,1.6,43.11,10,30.30953309,2.0
33043,688,9,30,51,893,1.5,40.29,11,36.78392069,2.0
33044,688,10,0,53,923,1.5,32.82,13,42.13167686,2.0
33045,688,10,30,54,941,1.3,30.72,14,46.25988506,2.0
33046,688,11,0,53,957,1.2,28.31,15,49.16818120000001,2.0
33047,688,11,30,54,962,1.2,28.3,15,50.57566731,2.0
33048,688,12,0,56,957,1.2,27.75,16,50.66894277,2.0
33049,688,12,30,56,952,1.3,27.74,16,49.26147214,2.0
33050,688,13,0,213,254,1.5,26.89,16,31.15201667,2.0
33051,688,13,30,191,259,1.5,28.67,16,28.43090678,2.0
33052,688,14,0,170,95,1.6,29.44,16,19.42309473,2.0
33053,688,14,30,141,93,1.2,31.41,15,16.04534158,2.0
33054,688,15,0,108,86,0.9,38.0,15,12.292045300000002,2.0
33055,688,15,30,73,73,1.1,43.33,13,8.163598857,2.0
33056,688,16,0,38,47,1.4,45.95,11,4.034970892,2.0
33057,688,16,30,7,0,1.6,49.16,10,0.6568629460000001,2.0
33058,688,17,0,0,0,1.9,47.15,9,0.0,2.0
33059,688,17,30,0,0,2.0,50.5,8,0.0,2.0
33060,688,18,0,0,0,2.1,48.91,8,0.0,2.0
33061,688,18,30,0,0,2.2,52.42,7,0.0,2.0
33062,688,19,0,0,0,2.3,50.72,7,0.0,2.0
33063,688,19,30,0,0,2.4,50.71,7,0.0,2.0
33064,688,20,0,0,0,2.6,48.25,7,0.0,2.0
33065,688,20,30,0,0,2.6,48.23,7,0.0,2.0
33066,688,21,0,0,0,2.6,47.41,7,0.0,2.0
33067,688,21,30,0,0,2.4,47.4,6,0.0,2.0
33068,688,22,0,0,0,2.3,47.53,6,0.0,2.0
33069,688,22,30,0,0,2.1,47.51,6,0.0,2.0
33070,688,23,0,0,0,2.0,48.07,6,0.0,2.0
33071,688,23,30,0,0,1.9,51.51,6,0.0,2.0
33072,689,0,0,0,0,1.8,51.99,6,0.0,2.0
33073,689,0,30,0,0,1.8,55.76,5,0.0,2.0
33074,689,1,0,0,0,1.9,57.2,5,0.0,2.0
33075,689,1,30,0,0,2.0,57.19,5,0.0,2.0
33076,689,2,0,0,0,2.1,60.09,5,0.0,2.0
33077,689,2,30,0,0,2.2,60.08,5,0.0,2.0
33078,689,3,0,0,0,2.4,63.84,5,0.0,2.0
33079,689,3,30,0,0,2.3,63.83,5,0.0,2.0
33080,689,4,0,0,0,2.2,67.28,5,0.0,2.0
33081,689,4,30,0,0,1.9,67.27,5,0.0,2.0
33082,689,5,0,0,0,1.7,68.91,5,0.0,2.0
33083,689,5,30,0,0,1.5,68.91,5,0.0,2.0
33084,689,6,0,0,0,1.4,70.18,5,0.0,2.0
33085,689,6,30,0,0,1.2,70.17,5,0.0,2.0
33086,689,7,0,0,0,1.2,72.0,5,0.0,2.0
33087,689,7,30,34,83,1.1,67.09,6,3.941350949,2.0
33088,689,8,0,70,119,1.0,68.12,7,8.539499867,2.0
33089,689,8,30,105,141,1.2,63.54,8,13.13754771,2.0
33090,689,9,0,139,149,1.4,59.34,9,17.45397869,2.0
33091,689,9,30,168,157,1.4,55.44,10,21.39496454,2.0
33092,689,10,0,194,195,1.4,49.91,12,25.99243378,2.0
33093,689,10,30,67,881,1.4,49.87,12,44.47802747,2.0
33094,689,11,0,70,899,1.5,45.58,13,47.76174504,2.0
